ngrams,freq,prop
sat pm ,16,7.16E-06
week know ,16,7.16E-06
come oh ,16,7.16E-06
god just ,16,7.16E-06
end end ,16,7.16E-06
us come ,16,7.16E-06
use hashtag ,16,7.16E-06
can rt ,16,7.16E-06
call can ,16,7.16E-06
del rey ,16,7.16E-06
haha can ,16,7.16E-06
u n ,16,7.16E-06
ok get ,16,7.16E-06
go year ,16,7.16E-06
hate ppl ,16,7.16E-06
less minut ,16,7.16E-06
use go ,16,7.16E-06
go w ,16,7.16E-06
minut get ,16,7.16E-06
rais tax ,16,7.16E-06
u put ,16,7.16E-06
care just ,16,7.16E-06
tri win ,16,7.16E-06
higher ed ,16,7.16E-06
mom get ,16,7.16E-06
know see ,16,7.16E-06
way let ,16,7.16E-06
new law ,16,7.16E-06
go call ,16,7.16E-06
go sit ,16,7.16E-06
year us ,16,7.16E-06
may see ,16,7.16E-06
see s ,16,7.16E-06
aw man ,16,7.16E-06
care get ,16,7.16E-06
ago now ,16,7.16E-06
rt say ,16,7.16E-06
rt way ,16,7.16E-06
mayb get ,16,7.16E-06
big boy ,16,7.16E-06
just run ,16,7.16E-06
omg yes ,16,7.16E-06
got car ,16,7.16E-06
rt use ,16,7.16E-06
come nyc ,16,7.16E-06
just big ,16,7.16E-06
part one ,16,7.16E-06
rt welcom ,16,7.16E-06
can fli ,16,7.16E-06
even begin ,16,7.16E-06
one haha ,16,7.16E-06
fan can ,16,7.16E-06
day goe ,16,7.16E-06
come two ,16,7.16E-06
tri hit ,16,7.16E-06
u call ,16,7.16E-06
yes got ,16,7.16E-06
new band ,16,7.16E-06
man lol ,16,7.16E-06
wee bit ,16,7.16E-06
ur mom ,16,7.16E-06
ur welcom ,16,7.16E-06
go life ,16,7.16E-06
wash hand ,15,6.71E-06
know s ,15,6.71E-06
ill get ,15,6.71E-06
now also ,15,6.71E-06
just win ,15,6.71E-06
new gig ,15,6.71E-06
now sit ,15,6.71E-06
just don鈥檛 ,15,6.71E-06
get yo ,15,6.71E-06
day bad ,15,6.71E-06
one end ,15,6.71E-06
n get ,15,6.71E-06
kid know ,15,6.71E-06
see old ,15,6.71E-06
meet guy ,15,6.71E-06
kill now ,15,6.71E-06
also say ,15,6.71E-06
bad way ,15,6.71E-06
know man ,15,6.71E-06
tear eye ,15,6.71E-06
eat pizza ,15,6.71E-06
dog cat ,15,6.71E-06
year tri ,15,6.71E-06
one put ,15,6.71E-06
know also ,15,6.71E-06
haha hey ,15,6.71E-06
till end ,15,6.71E-06
get ask ,15,6.71E-06
soon come ,15,6.71E-06
oh see ,15,6.71E-06
dec th ,15,6.71E-06
now enjoy ,15,6.71E-06
feet inch ,15,6.71E-06
now big ,15,6.71E-06
day run ,15,6.71E-06
know part ,15,6.71E-06
got just ,15,6.71E-06
pm just ,15,6.71E-06
one cool ,15,6.71E-06
one bit ,15,6.71E-06
also go ,15,6.71E-06
guy one ,15,6.71E-06
lol haha ,15,6.71E-06
tax rate ,15,6.71E-06
get guy ,15,6.71E-06
im come ,15,6.71E-06
one see ,15,6.71E-06
lol omg ,15,6.71E-06
life u ,15,6.71E-06
kid eat ,15,6.71E-06
bad get ,15,6.71E-06
see way ,15,6.71E-06
big part ,15,6.71E-06
smh lol ,15,6.71E-06
smile just ,15,6.71E-06
bout u ,15,6.71E-06
rt ff ,15,6.71E-06
can rais ,15,6.71E-06
els see ,15,6.71E-06
old guy ,15,6.71E-06
die just ,15,6.71E-06
hey go ,15,6.71E-06
go soon ,15,6.71E-06
get pic ,15,6.71E-06
done rt ,15,6.71E-06
sad hear ,15,6.71E-06
oh lol ,15,6.71E-06
tri buy ,15,6.71E-06
we鈥檝 got ,15,6.71E-06
just hate ,15,6.71E-06
far one ,15,6.71E-06
lil bro ,15,6.71E-06
see two ,15,6.71E-06
red wing ,15,6.71E-06
old just ,15,6.71E-06
let one ,15,6.71E-06
call mom ,15,6.71E-06
just wrote ,15,6.71E-06
sinc one ,15,6.71E-06
got meet ,15,6.71E-06
pop cultur ,15,6.71E-06
say im ,15,6.71E-06
say come ,15,6.71E-06
less week ,15,6.71E-06
gone day ,15,6.71E-06
yet go ,15,6.71E-06
abl use ,15,6.71E-06
ass just ,15,6.71E-06
use see ,15,6.71E-06
one life ,15,6.71E-06
year even ,15,6.71E-06
set just ,15,6.71E-06
now mayb ,15,6.71E-06
m m ,15,6.71E-06
one u ,15,6.71E-06
hate hate ,15,6.71E-06
say see ,15,6.71E-06
know put ,15,6.71E-06
one less ,15,6.71E-06
one ask ,15,6.71E-06
now omg ,15,6.71E-06
just hear ,15,6.71E-06
big man ,15,6.71E-06
get wet ,15,6.71E-06
lot lot ,15,6.71E-06
die know ,14,6.26E-06
rt lot ,14,6.26E-06
sex tape ,14,6.26E-06
year rt ,14,6.26E-06
lol fun ,14,6.26E-06
pay tax ,14,6.26E-06
meet soon ,14,6.26E-06
go pay ,14,6.26E-06
hit two ,14,6.26E-06
know i鈥檓 ,14,6.26E-06
p lol ,14,6.26E-06
use can ,14,6.26E-06
know life ,14,6.26E-06
us u ,14,6.26E-06
go guy ,14,6.26E-06
rt omg ,14,6.26E-06
eye see ,14,6.26E-06
got lol ,14,6.26E-06
god hate ,14,6.26E-06
boy can ,14,6.26E-06
yrs old ,14,6.26E-06
cool lol ,14,6.26E-06
us dm ,14,6.26E-06
go vote ,14,6.26E-06
till pm ,14,6.26E-06
g fat ,14,6.26E-06
get enjoy ,14,6.26E-06
sad news ,14,6.26E-06
us win ,14,6.26E-06
now way ,14,6.26E-06
n da ,14,6.26E-06
use call ,14,6.26E-06
u kid ,14,6.26E-06
haha ok ,14,6.26E-06
haha see ,14,6.26E-06
new cd ,14,6.26E-06
wed day ,14,6.26E-06
p haha ,14,6.26E-06
tho lol ,14,6.26E-06
�?can ,14,6.26E-06
end go ,14,6.26E-06
lol cool ,14,6.26E-06
two mile ,14,6.26E-06
even come ,14,6.26E-06
just vote ,14,6.26E-06
new menu ,14,6.26E-06
w new ,14,6.26E-06
get ya ,14,6.26E-06
lol damn ,14,6.26E-06
enjoy one ,14,6.26E-06
ya just ,14,6.26E-06
ask go ,14,6.26E-06
save one ,14,6.26E-06
also come ,14,6.26E-06
haha lol ,14,6.26E-06
go lie ,14,6.26E-06
ok can ,14,6.26E-06
u hate ,14,6.26E-06
b day ,14,6.26E-06
us rep ,14,6.26E-06
u soon ,14,6.26E-06
go oh ,14,6.26E-06
see got ,14,6.26E-06
haha one ,14,6.26E-06
end get ,14,6.26E-06
know hate ,14,6.26E-06
yea u ,14,6.26E-06
now wow ,14,6.26E-06
day wow ,14,6.26E-06
yet one ,14,6.26E-06
pm get ,14,6.26E-06
just yet ,14,6.26E-06
u even ,14,6.26E-06
done year ,14,6.26E-06
new avi ,14,6.26E-06
fan go ,14,6.26E-06
lot just ,14,6.26E-06
rt life ,14,6.26E-06
cool can ,14,6.26E-06
see ur ,14,6.26E-06
come come ,14,6.26E-06
go s ,14,6.26E-06
hear new ,14,6.26E-06
now put ,14,6.26E-06
yum yum ,14,6.26E-06
鈥c rt ,14,6.26E-06
may end ,14,6.26E-06
go hit ,14,6.26E-06
see say ,14,6.26E-06
one run ,14,6.26E-06
yes one ,14,6.26E-06
year two ,14,6.26E-06
year see ,14,6.26E-06
fan just ,14,6.26E-06
im mad ,14,6.26E-06
oh got ,14,6.26E-06
d oh ,14,6.26E-06
mayb tri ,14,6.26E-06
mayb see ,14,6.26E-06
uk fan ,14,6.26E-06
boy just ,14,6.26E-06
mom can ,14,6.26E-06
ad us ,14,6.26E-06
one may ,14,6.26E-06
now yes ,14,6.26E-06
cool rt ,14,6.26E-06
cant even ,14,6.26E-06
lie lie ,14,6.26E-06
go got ,14,6.26E-06
w u ,14,6.26E-06
way cool ,14,6.26E-06
see day ,14,6.26E-06
week end ,14,6.26E-06
week till ,14,6.26E-06
�?even ,14,6.26E-06
websit come ,14,6.26E-06
go bad ,14,6.26E-06
go ham ,14,6.26E-06
big bro ,14,6.26E-06
begin now ,14,6.26E-06
day ill ,13,5.81E-06
use get ,13,5.81E-06
run get ,13,5.81E-06
lot way ,13,5.81E-06
add one ,13,5.81E-06
pro bowl ,13,5.81E-06
go abl ,13,5.81E-06
ipod touch ,13,5.81E-06
part new ,13,5.81E-06
rt even ,13,5.81E-06
r h ,13,5.81E-06
lol say ,13,5.81E-06
go hear ,13,5.81E-06
appl pie ,13,5.81E-06
rt god ,13,5.81E-06
hi new ,13,5.81E-06
鈥c hey ,13,5.81E-06
say rt ,13,5.81E-06
die cut ,13,5.81E-06
ya got ,13,5.81E-06
mom day ,13,5.81E-06
go 鈥d ,13,5.81E-06
rt im ,13,5.81E-06
men can ,13,5.81E-06
run one ,13,5.81E-06
get got ,13,5.81E-06
it鈥檚 one ,13,5.81E-06
th just ,13,5.81E-06
yes get ,13,5.81E-06
march st ,13,5.81E-06
can danc ,13,5.81E-06
job now ,13,5.81E-06
st pm ,13,5.81E-06
sat sun ,13,5.81E-06
sinc begin ,13,5.81E-06
two guy ,13,5.81E-06
meet us ,13,5.81E-06
know kid ,13,5.81E-06
care say ,13,5.81E-06
鈥d �?,13,5.81E-06
minut one ,13,5.81E-06
just forget ,13,5.81E-06
d come ,13,5.81E-06
u new ,13,5.81E-06
high low ,13,5.81E-06
boy go ,13,5.81E-06
got way ,13,5.81E-06
didn鈥檛 even ,13,5.81E-06
cool go ,13,5.81E-06
us way ,13,5.81E-06
pls rt ,13,5.81E-06
bad lol ,13,5.81E-06
done can ,13,5.81E-06
hit car ,13,5.81E-06
u send ,13,5.81E-06
know d ,13,5.81E-06
get end ,13,5.81E-06
ago just ,13,5.81E-06
news now ,13,5.81E-06
hot day ,13,5.81E-06
w us ,13,5.81E-06
cool new ,13,5.81E-06
nah just ,13,5.81E-06
didn鈥檛 get ,13,5.81E-06
cant go ,13,5.81E-06
band call ,13,5.81E-06
ah yes ,13,5.81E-06
us soon ,13,5.81E-06
boy meet ,13,5.81E-06
one boy ,13,5.81E-06
�?it鈥檚 ,13,5.81E-06
week sinc ,13,5.81E-06
hey got ,13,5.81E-06
ad god ,13,5.81E-06
even use ,13,5.81E-06
fun go ,13,5.81E-06
els just ,13,5.81E-06
just may ,13,5.81E-06
know done ,13,5.81E-06
�?may ,13,5.81E-06
know let ,13,5.81E-06
anyth new ,13,5.81E-06
day eat ,13,5.81E-06
boot camp ,13,5.81E-06
just cant ,13,5.81E-06
know god ,13,5.81E-06
ap �?,13,5.81E-06
hey bro ,13,5.81E-06
go town ,13,5.81E-06
yes even ,13,5.81E-06
ok tri ,13,5.81E-06
us lol ,13,5.81E-06
big fat ,13,5.81E-06
say use ,13,5.81E-06
hear just ,13,5.81E-06
eat lot ,13,5.81E-06
ask get ,13,5.81E-06
way tri ,13,5.81E-06
lol new ,13,5.81E-06
u hear ,13,5.81E-06
u dnt ,13,5.81E-06
tool can ,13,5.81E-06
messag just ,13,5.81E-06
mid s ,13,5.81E-06
new week ,13,5.81E-06
go nut ,13,5.81E-06
see pic ,13,5.81E-06
one fave ,13,5.81E-06
can guy ,13,5.81E-06
man year ,13,5.81E-06
see year ,13,5.81E-06
hot cold ,13,5.81E-06
just fyi ,13,5.81E-06
wow u ,13,5.81E-06
get kill ,13,5.81E-06
don鈥檛 forget ,13,5.81E-06
y know ,13,5.81E-06
tri just ,13,5.81E-06
say man ,13,5.81E-06
get come ,13,5.81E-06
ask anyth ,13,5.81E-06
鈥c oh ,13,5.81E-06
use just ,13,5.81E-06
now ask ,13,5.81E-06
now it鈥檚 ,13,5.81E-06
kid say ,13,5.81E-06
go th ,13,5.81E-06
til pm ,13,5.81E-06
let tri ,13,5.81E-06
us week ,13,5.81E-06
sad just ,13,5.81E-06
see smile ,13,5.81E-06
rt man ,13,5.81E-06
car seat ,13,5.81E-06
boo boo ,13,5.81E-06
anyth say ,13,5.81E-06
park car ,13,5.81E-06
new icon ,13,5.81E-06
smile know ,13,5.81E-06
ok got ,13,5.81E-06
call day ,13,5.81E-06
job know ,12,5.37E-06
omg im ,12,5.37E-06
fun one ,12,5.37E-06
come big ,12,5.37E-06
care us ,12,5.37E-06
say let ,12,5.37E-06
know run ,12,5.37E-06
lol cant ,12,5.37E-06
red onion ,12,5.37E-06
yes lol ,12,5.37E-06
job can ,12,5.37E-06
rt fun ,12,5.37E-06
call life ,12,5.37E-06
welcom get ,12,5.37E-06
dm u ,12,5.37E-06
also note ,12,5.37E-06
life also ,12,5.37E-06
got em ,12,5.37E-06
park rec ,12,5.37E-06
get set ,12,5.37E-06
even less ,12,5.37E-06
ok u ,12,5.37E-06
far know ,12,5.37E-06
band come ,12,5.37E-06
yet oh ,12,5.37E-06
anyth done ,12,5.37E-06
less less ,12,5.37E-06
one win ,12,5.37E-06
fun run ,12,5.37E-06
now 鈥c ,12,5.37E-06
pm see ,12,5.37E-06
soon go ,12,5.37E-06
day god ,12,5.37E-06
see bad ,12,5.37E-06
just part ,12,5.37E-06
man im ,12,5.37E-06
job go ,12,5.37E-06
day way ,12,5.37E-06
come th ,12,5.37E-06
day kid ,12,5.37E-06
big big ,12,5.37E-06
els get ,12,5.37E-06
also day ,12,5.37E-06
run just ,12,5.37E-06
lot get ,12,5.37E-06
go hey ,12,5.37E-06
enjoy ur ,12,5.37E-06
year high ,12,5.37E-06
year lot ,12,5.37E-06
less two ,12,5.37E-06
know cant ,12,5.37E-06
ann arbor ,12,5.37E-06
life goe ,12,5.37E-06
get tan ,12,5.37E-06
god god ,12,5.37E-06
fun lol ,12,5.37E-06
go week ,12,5.37E-06
can know ,12,5.37E-06
w kid ,12,5.37E-06
say ur ,12,5.37E-06
car park ,12,5.37E-06
third day ,12,5.37E-06
mix tape ,12,5.37E-06
may ask ,12,5.37E-06
just wit ,12,5.37E-06
one also ,12,5.37E-06
know new ,12,5.37E-06
grown man ,12,5.37E-06
big appl ,12,5.37E-06
year got ,12,5.37E-06
know els ,12,5.37E-06
say done ,12,5.37E-06
lol day ,12,5.37E-06
gone get ,12,5.37E-06
get man ,12,5.37E-06
get k ,12,5.37E-06
haha get ,12,5.37E-06
saw two ,12,5.37E-06
also just ,12,5.37E-06
just smile ,12,5.37E-06
cuz im ,12,5.37E-06
pi day ,12,5.37E-06
day 鈥c ,12,5.37E-06
new guy ,12,5.37E-06
now hey ,12,5.37E-06
new age ,12,5.37E-06
done day ,12,5.37E-06
come hear ,12,5.37E-06
messag us ,12,5.37E-06
now may ,12,5.37E-06
call duti ,12,5.37E-06
oct th ,12,5.37E-06
man now ,12,5.37E-06
lot come ,12,5.37E-06
day w ,12,5.37E-06
hear get ,12,5.37E-06
let kid ,12,5.37E-06
go even ,12,5.37E-06
gone now ,12,5.37E-06
nd rd ,12,5.37E-06
smile smile ,12,5.37E-06
just new ,12,5.37E-06
im sad ,12,5.37E-06
hear rt ,12,5.37E-06
enjoy rt ,12,5.37E-06
wow rt ,12,5.37E-06
end may ,12,5.37E-06
guy u ,12,5.37E-06
yet rt ,12,5.37E-06
man rt ,12,5.37E-06
lol bad ,12,5.37E-06
mom go ,12,5.37E-06
omg know ,12,5.37E-06
bro get ,12,5.37E-06
begin pm ,12,5.37E-06
go lot ,12,5.37E-06
see im ,12,5.37E-06
call new ,12,5.37E-06
cool know ,12,5.37E-06
guy r ,12,5.37E-06
eat go ,12,5.37E-06
boy one ,12,5.37E-06
enjoy see ,12,5.37E-06
old men ,12,5.37E-06
ton fun ,12,5.37E-06
meet w ,12,5.37E-06
two run ,12,5.37E-06
far far ,12,5.37E-06
go tour ,12,5.37E-06
one kid ,12,5.37E-06
tri run ,12,5.37E-06
ill just ,12,5.37E-06
us tri ,12,5.37E-06
eat eat ,12,5.37E-06
even care ,12,5.37E-06
also part ,12,5.37E-06
etc etc ,12,5.37E-06
hey d ,12,5.37E-06
yes im ,12,5.37E-06
fa cup ,12,5.37E-06
im goin ,12,5.37E-06
yup just ,12,5.37E-06
s th ,12,5.37E-06
get d ,12,5.37E-06
go yes ,12,5.37E-06
year say ,12,5.37E-06
end one ,12,5.37E-06
us year ,12,5.37E-06
san juan ,12,5.37E-06
get s ,12,5.37E-06
mayb u ,12,5.37E-06
new new ,12,5.37E-06
t minus ,12,5.37E-06
know call ,12,5.37E-06
hear enjoy ,12,5.37E-06
got hand ,12,5.37E-06
one hot ,12,5.37E-06
bed get ,12,5.37E-06
life �?,12,5.37E-06
win can ,12,5.37E-06
鈥c u ,12,5.37E-06
lol way ,12,5.37E-06
鈥淚 just ,12,5.37E-06
week got ,12,5.37E-06
fun even ,12,5.37E-06
rt tri ,12,5.37E-06
go high ,12,5.37E-06
law tip ,11,4.92E-06
hey know ,11,4.92E-06
run run ,11,4.92E-06
yes u ,11,4.92E-06
die age ,11,4.92E-06
get mom ,11,4.92E-06
come rt ,11,4.92E-06
sinc get ,11,4.92E-06
can cut ,11,4.92E-06
haha let ,11,4.92E-06
hot mess ,11,4.92E-06
part way ,11,4.92E-06
new art ,11,4.92E-06
teach kid ,11,4.92E-06
tool use ,11,4.92E-06
day ok ,11,4.92E-06
just assum ,11,4.92E-06
day san ,11,4.92E-06
guy call ,11,4.92E-06
top gun ,11,4.92E-06
come natur ,11,4.92E-06
got say ,11,4.92E-06
guy im ,11,4.92E-06
unless get ,11,4.92E-06
u gon ,11,4.92E-06
see oh ,11,4.92E-06
get bit ,11,4.92E-06
鈥c one ,11,4.92E-06
see hear ,11,4.92E-06
cut edg ,11,4.92E-06
say ok ,11,4.92E-06
know buy ,11,4.92E-06
know sad ,11,4.92E-06
meet day ,11,4.92E-06
day sad ,11,4.92E-06
news come ,11,4.92E-06
go meet ,11,4.92E-06
just begun ,11,4.92E-06
th get ,11,4.92E-06
week �?,11,4.92E-06
run errand ,11,4.92E-06
anyth yet ,11,4.92E-06
lol ur ,11,4.92E-06
senior vice ,11,4.92E-06
get act ,11,4.92E-06
day saw ,11,4.92E-06
lol aww ,11,4.92E-06
one eye ,11,4.92E-06
man got ,11,4.92E-06
put foot ,11,4.92E-06
one s ,11,4.92E-06
can kill ,11,4.92E-06
know fun ,11,4.92E-06
week say ,11,4.92E-06
get cold ,11,4.92E-06
fat g ,11,4.92E-06
gon get ,11,4.92E-06
also ask ,11,4.92E-06
news can ,11,4.92E-06
can sing ,11,4.92E-06
minut add ,11,4.92E-06
tear joy ,11,4.92E-06
y go ,11,4.92E-06
even ask ,11,4.92E-06
day row ,11,4.92E-06
ima get ,11,4.92E-06
u ask ,11,4.92E-06
may send ,11,4.92E-06
sing danc ,11,4.92E-06
end meet ,11,4.92E-06
kid rt ,11,4.92E-06
bed just ,11,4.92E-06
lol guy ,11,4.92E-06
go camp ,11,4.92E-06
get th ,11,4.92E-06
anyth get ,11,4.92E-06
week even ,11,4.92E-06
day mayb ,11,4.92E-06
lol even ,11,4.92E-06
u c ,11,4.92E-06
car get ,11,4.92E-06
u bout ,11,4.92E-06
hate now ,11,4.92E-06
won two ,11,4.92E-06
new ep ,11,4.92E-06
life got ,11,4.92E-06
al day ,11,4.92E-06
may say ,11,4.92E-06
enjoy even ,11,4.92E-06
yet see ,11,4.92E-06
ya lol ,11,4.92E-06
u may ,11,4.92E-06
go red ,11,4.92E-06
may nd ,11,4.92E-06
wow lol ,11,4.92E-06
got hot ,11,4.92E-06
just send ,11,4.92E-06
get fan ,11,4.92E-06
just tap ,11,4.92E-06
im cri ,11,4.92E-06
day high ,11,4.92E-06
d d ,11,4.92E-06
one hey ,11,4.92E-06
life new ,11,4.92E-06
damn just ,11,4.92E-06
big mac ,11,4.92E-06
day soon ,11,4.92E-06
got ton ,11,4.92E-06
got bad ,11,4.92E-06
u dm ,11,4.92E-06
now begin ,11,4.92E-06
guy see ,11,4.92E-06
see week ,11,4.92E-06
eat ice ,11,4.92E-06
us yet ,11,4.92E-06
go cat ,11,4.92E-06
begin one ,11,4.92E-06
cold day ,11,4.92E-06
call ask ,11,4.92E-06
welcom enjoy ,11,4.92E-06
yea know ,11,4.92E-06
lol big ,11,4.92E-06
week let ,11,4.92E-06
just old ,11,4.92E-06
get messag ,11,4.92E-06
top five ,11,4.92E-06
w th ,11,4.92E-06
rt may ,11,4.92E-06
just danc ,11,4.92E-06
set tone ,11,4.92E-06
just sad ,11,4.92E-06
u im ,11,4.92E-06
im one ,11,4.92E-06
care one ,11,4.92E-06
sit couch ,11,4.92E-06
run mate ,11,4.92E-06
way new ,11,4.92E-06
two can ,11,4.92E-06
tri lol ,11,4.92E-06
wash car ,11,4.92E-06
warm welcom ,11,4.92E-06
cc rt ,11,4.92E-06
old age ,11,4.92E-06
w just ,11,4.92E-06
u ok ,11,4.92E-06
new fan ,11,4.92E-06
folk know ,11,4.92E-06
鈥淚 know ,11,4.92E-06
cat dog ,11,4.92E-06
got news ,11,4.92E-06
see far ,11,4.92E-06
yes let ,11,4.92E-06
ugh know ,11,4.92E-06
bed go ,11,4.92E-06
come fun ,11,4.92E-06
day march ,11,4.92E-06
trip go ,11,4.92E-06
life begin ,11,4.92E-06
didn鈥檛 go ,11,4.92E-06
grow old ,11,4.92E-06
see sun ,11,4.92E-06
鈥c can ,11,4.92E-06
yes omg ,11,4.92E-06
get butt ,11,4.92E-06
lot us ,11,4.92E-06
cool guy ,11,4.92E-06
year gone ,11,4.92E-06
day pm ,11,4.92E-06
ho ho ,11,4.92E-06
die day ,11,4.92E-06
fun know ,11,4.92E-06
wen u ,11,4.92E-06
i鈥檝 just ,11,4.92E-06
sim sim ,11,4.92E-06
put smile ,11,4.92E-06
r go ,11,4.92E-06
week way ,11,4.92E-06
u welcom ,11,4.92E-06
can鈥檛 get ,11,4.92E-06
go la ,11,4.92E-06
kid kid ,11,4.92E-06
day hi ,11,4.92E-06
new high ,11,4.92E-06
big red ,11,4.92E-06
man oh ,11,4.92E-06
ff new ,11,4.92E-06
big go ,11,4.92E-06
get win ,11,4.92E-06
day st ,11,4.92E-06
tour date ,11,4.92E-06
park just ,11,4.92E-06
life life ,11,4.92E-06
just job ,11,4.92E-06
man call ,11,4.92E-06
know ask ,11,4.92E-06
see dad ,11,4.92E-06
ppl get ,11,4.92E-06
wah wah ,11,4.92E-06
town go ,11,4.92E-06
one �?,11,4.92E-06
kid age ,11,4.92E-06
now ha ,11,4.92E-06
us armi ,11,4.92E-06
lot can ,11,4.92E-06
cool u ,11,4.92E-06
hi guy ,11,4.92E-06
i鈥檝 done ,11,4.92E-06
go set ,11,4.92E-06
week year ,11,4.92E-06
lol ha ,11,4.92E-06
ask one ,11,4.92E-06
hate go ,11,4.92E-06
life let ,11,4.92E-06
hit one ,11,4.92E-06
u smile ,11,4.92E-06
day �?,11,4.92E-06
ray charl ,11,4.92E-06
ask god ,11,4.92E-06
th bday ,11,4.92E-06
mile per ,11,4.92E-06
damn u ,11,4.92E-06
u plz ,11,4.92E-06
fun new ,11,4.92E-06
know end ,11,4.92E-06
p just ,11,4.92E-06
bout hit ,11,4.92E-06
get hype ,11,4.92E-06
life come ,11,4.92E-06
ok let ,11,4.92E-06
let sit ,10,4.47E-06
thx come ,10,4.47E-06
week hey ,10,4.47E-06
oh damn ,10,4.47E-06
omg lol ,10,4.47E-06
man say ,10,4.47E-06
lol life ,10,4.47E-06
mac n ,10,4.47E-06
gay men ,10,4.47E-06
now top ,10,4.47E-06
go cap ,10,4.47E-06
yea yea ,10,4.47E-06
soon see ,10,4.47E-06
use lot ,10,4.47E-06
鈥c go ,10,4.47E-06
just just ,10,4.47E-06
ur ass ,10,4.47E-06
job growth ,10,4.47E-06
els know ,10,4.47E-06
hear see ,10,4.47E-06
can judg ,10,4.47E-06
just us ,10,4.47E-06
鈥c im ,10,4.47E-06
get eat ,10,4.47E-06
add new ,10,4.47E-06
saw one ,10,4.47E-06
kid fun ,10,4.47E-06
now eat ,10,4.47E-06
day ask ,10,4.47E-06
may tri ,10,4.47E-06
os x ,10,4.47E-06
run pace ,10,4.47E-06
boo just ,10,4.47E-06
know y ,10,4.47E-06
ive got ,10,4.47E-06
sit desk ,10,4.47E-06
door just ,10,4.47E-06
eat now ,10,4.47E-06
sun may ,10,4.47E-06
yet can ,10,4.47E-06
welcom just ,10,4.47E-06
lol call ,10,4.47E-06
done lol ,10,4.47E-06
saw lot ,10,4.47E-06
let say ,10,4.47E-06
use tool ,10,4.47E-06
soon oh ,10,4.47E-06
hear anyth ,10,4.47E-06
ok see ,10,4.47E-06
fri egg ,10,4.47E-06
use use ,10,4.47E-06
sit tabl ,10,4.47E-06
lol xd ,10,4.47E-06
del mar ,10,4.47E-06
see may ,10,4.47E-06
bad bad ,10,4.47E-06
week march ,10,4.47E-06
hot one ,10,4.47E-06
lol aw ,10,4.47E-06
part just ,10,4.47E-06
life hey ,10,4.47E-06
one cup ,10,4.47E-06
meet just ,10,4.47E-06
guy put ,10,4.47E-06
see man ,10,4.47E-06
鈥c got ,10,4.47E-06
bout life ,10,4.47E-06
way lol ,10,4.47E-06
u bad ,10,4.47E-06
now done ,10,4.47E-06
ur way ,10,4.47E-06
ran mile ,10,4.47E-06
one five ,10,4.47E-06
fun enjoy ,10,4.47E-06
week mayb ,10,4.47E-06
鈥d say ,10,4.47E-06
fun now ,10,4.47E-06
two big ,10,4.47E-06
us pic ,10,4.47E-06
car can ,10,4.47E-06
got vote ,10,4.47E-06
u tho ,10,4.47E-06
win lol ,10,4.47E-06
week lol ,10,4.47E-06
yes use ,10,4.47E-06
yo yo ,10,4.47E-06
haha jk ,10,4.47E-06
see kid ,10,4.47E-06
see hey ,10,4.47E-06
get tix ,10,4.47E-06
march band ,10,4.47E-06
let god ,10,4.47E-06
rt cool ,10,4.47E-06
just mess ,10,4.47E-06
old r ,10,4.47E-06
one god ,10,4.47E-06
also enjoy ,10,4.47E-06
grow just ,10,4.47E-06
�?get ,10,4.47E-06
day die ,10,4.47E-06
yes come ,10,4.47E-06
car new ,10,4.47E-06
done one ,10,4.47E-06
big hit ,10,4.47E-06
come top ,10,4.47E-06
ha just ,10,4.47E-06
use car ,10,4.47E-06
us day ,10,4.47E-06
rt damn ,10,4.47E-06
far just ,10,4.47E-06
day send ,10,4.47E-06
minut now ,10,4.47E-06
now week ,10,4.47E-06
x rt ,10,4.47E-06
oh can ,10,4.47E-06
big smile ,10,4.47E-06
fan u ,10,4.47E-06
say kid ,10,4.47E-06
u bro ,10,4.47E-06
week im ,10,4.47E-06
ll get ,10,4.47E-06
d im ,10,4.47E-06
day put ,10,4.47E-06
year use ,10,4.47E-06
just care ,10,4.47E-06
go air ,10,4.47E-06
arm leg ,10,4.47E-06
way even ,10,4.47E-06
ur day ,10,4.47E-06
way got ,10,4.47E-06
care care ,10,4.47E-06
mayb lol ,10,4.47E-06
life say ,10,4.47E-06
just cool ,10,4.47E-06
day dc ,10,4.47E-06
even knew ,10,4.47E-06
care see ,10,4.47E-06
son just ,10,4.47E-06
fall sky ,10,4.47E-06
save lot ,10,4.47E-06
tie knot ,10,4.47E-06
one leg ,10,4.47E-06
go mayb ,10,4.47E-06
us govt ,10,4.47E-06
get cut ,10,4.47E-06
day s ,10,4.47E-06
lie lol ,10,4.47E-06
mayb go ,10,4.47E-06
pm may ,10,4.47E-06
chat soon ,10,4.47E-06
big guy ,10,4.47E-06
far come ,10,4.47E-06
call guy ,10,4.47E-06
us �?,10,4.47E-06
may rd ,10,4.47E-06
bad say ,10,4.47E-06
y get ,10,4.47E-06
u dat ,10,4.47E-06
win go ,10,4.47E-06
u goin ,10,4.47E-06
get year ,10,4.47E-06
鈥d ask ,10,4.47E-06
guy d ,10,4.47E-06
g satur ,10,4.47E-06
part job ,10,4.47E-06
mile high ,10,4.47E-06
day forget ,10,4.47E-06
eye can ,10,4.47E-06
d hey ,10,4.47E-06
lol ill ,10,4.47E-06
f u ,10,4.47E-06
pearl harbor ,10,4.47E-06
kid even ,10,4.47E-06
dog day ,10,4.47E-06
